6838,014:14:51.171,2023/12/20  3:4:15:171 ,28519.85547,3.6101081,1.00E-99,2.95E-10,1.02E-12,5.70E-14,5.08E-14,9.66E-11,3.94E-13,5.55E-14,1.14E-13,2.09E-13,2.87E-14,5.34E-14,1.58E-09,2.00E-13,5.54E-14,6.69E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6839,014:14:58.671,2023/12/20  3:4:22:671 ,30620.1543,3.8759689,1.00E-99,2.97E-10,1.04E-12,5.41E-14,6.11E-14,9.67E-11,3.95E-13,6.16E-14,1.03E-13,2.71E-13,4.67E-14,3.57E-14,1.58E-09,2.00E-13,5.16E-14,7.68E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6840,014:15:06.171,2023/12/20  3:4:30:171 ,26825.12695,2.8522921,1.00E-99,2.97E-10,1.06E-12,5.85E-14,4.54E-14,9.67E-11,4.43E-13,6.43E-14,9.08E-14,2.40E-13,3.81E-14,4.74E-14,1.58E-09,1.68E-13,5.89E-14,8.59E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6841,014:15:13.671,2023/12/20  3:4:37:671 ,27670.75195,3.8704028,1.00E-99,2.96E-10,1.05E-12,5.50E-14,4.45E-14,9.67E-11,4.09E-13,7.27E-14,7.44E-14,2.67E-13,3.74E-14,4.74E-14,1.58E-09,2.21E-13,5.71E-14,6.87E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6842,014:15:21.171,2023/12/20  3:4:45:171 ,25199.36133,3.2376394,1.00E-99,2.96E-10,1.07E-12,4.82E-14,5.45E-14,9.67E-11,3.79E-13,6.25E-14,1.34E-13,2.44E-13,3.74E-14,3.63E-14,1.58E-09,2.03E-13,6.27E-14,6.92E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6843,014:15:28.671,2023/12/20  3:4:52:671 ,25774.87891,2.9853182,1.00E-99,2.97E-10,1.07E-12,5.41E-14,5.92E-14,9.61E-11,3.70E-13,7.45E-14,1.23E-13,2.44E-13,5.42E-14,4.96E-14,1.58E-09,1.83E-13,6.13E-14,6.45E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6844,014:15:36.171,2023/12/20  3:5:0:171 ,29313.54492,3.4879408,1.00E-99,2.96E-10,1.13E-12,5.59E-14,4.63E-14,9.66E-11,4.11E-13,6.83E-14,1.23E-13,2.55E-13,3.61E-14,6.17E-14,1.58E-09,1.88E-13,5.39E-14,8.05E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6845,014:15:43.671,2023/12/20  3:5:7:671 ,23723.72461,2.8678679,1.00E-99,2.96E-10,1.14E-12,4.75E-14,4.92E-14,9.67E-11,4.21E-13,6.83E-14,9.43E-14,2.92E-13,3.33E-14,4.24E-14,1.58E-09,1.91E-13,6.66E-14,9.57E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6846,014:15:51.171,2023/12/20  3:5:15:171 ,22253.52148,2.8028169,1.00E-99,2.97E-10,1.17E-12,6.73E-14,4.96E-14,9.63E-11,4.21E-13,5.58E-14,1.11E-13,2.98E-13,3.24E-14,4.05E-14,1.58E-09,1.99E-13,7.10E-14,8.16E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6847,014:15:58.671,2023/12/20  3:5:22:671 ,36574.07422,4.4675922,1.00E-99,2.96E-10,1.19E-12,6.34E-14,5.38E-14,9.63E-11,4.48E-13,7.08E-14,1.12E-13,3.00E-13,5.80E-14,3.94E-14,1.58E-09,1.93E-13,4.32E-14,8.07E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6848,014:16:06.171,2023/12/20  3:5:30:171 ,33545.64844,3.8853505,1.00E-99,2.96E-10,1.15E-12,5.20E-14,5.14E-14,9.66E-11,4.02E-13,5.20E-14,1.10E-13,3.16E-13,3.75E-14,5.11E-14,1.58E-09,1.83E-13,4.71E-14,6.61E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6849,014:16:13.671,2023/12/20  3:5:37:671 ,25401.92969,3.0064309,1.00E-99,2.97E-10,1.17E-12,9.63E-14,5.14E-14,9.64E-11,4.21E-13,6.06E-14,1.21E-13,2.83E-13,4.33E-14,4.55E-14,1.58E-09,1.87E-13,6.22E-14,7.43E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6850,014:16:21.171,2023/12/20  3:5:45:171 ,19082.12695,2.3309178,1.00E-99,2.97E-10,1.18E-12,9.63E-14,4.52E-14,9.65E-11,4.04E-13,5.03E-14,1.18E-13,2.99E-13,3.65E-14,3.17E-14,1.58E-09,1.93E-13,8.28E-14,1.03E-13,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6851,014:16:28.671,2023/12/20  3:5:52:671 ,32113.82227,4.3699188,1.00E-99,2.97E-10,1.18E-12,6.82E-14,5.45E-14,9.65E-11,4.25E-13,6.96E-14,1.13E-13,3.04E-13,4.18E-14,4.66E-14,1.58E-09,2.15E-13,4.92E-14,8.07E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6852,014:16:36.171,2023/12/20  3:6:0:171 ,25986.84375,3.1907895,1.00E-99,2.97E-10,1.18E-12,5.29E-14,5.39E-14,9.66E-11,4.16E-13,5.66E-14,1.53E-13,3.23E-13,4.82E-14,4.03E-14,1.58E-09,1.94E-13,6.08E-14,5.79E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6853,014:16:43.671,2023/12/20  3:6:7:671 ,32377.04883,4.1598358,1.00E-99,2.97E-10,1.19E-12,4.72E-14,5.17E-14,9.64E-11,4.28E-13,8.28E-14,1.10E-13,3.07E-13,5.95E-14,4.45E-14,1.58E-09,2.03E-13,4.88E-14,5.79E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6854,014:16:51.171,2023/12/20  3:6:15:171 ,32377.04883,4.0573769,1.00E-99,2.97E-10,1.21E-12,6.08E-14,6.25E-14,9.63E-11,4.48E-13,7.64E-14,1.36E-13,3.00E-13,3.66E-14,5.67E-14,1.58E-09,1.98E-13,4.88E-14,8.83E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6855,014:16:58.671,2023/12/20  3:6:22:671 ,28468.46875,3.2972972,1.00E-99,2.96E-10,1.19E-12,4.85E-14,5.63E-14,9.65E-11,4.28E-13,5.39E-14,1.31E-13,3.08E-13,4.66E-14,5.16E-14,1.58E-09,1.83E-13,5.55E-14,7.29E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6856,014:17:06.171,2023/12/20  3:6:30:171 ,32848.23438,3.804574,1.00E-99,2.97E-10,1.22E-12,6.38E-14,4.46E-14,9.62E-11,3.62E-13,5.83E-14,1.17E-13,3.46E-13,4.29E-14,3.53E-14,1.58E-09,1.83E-13,4.81E-14,6.79E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6857,014:17:13.687,2023/12/20  3:6:37:687 ,25525.03906,3.1825523,1.00E-99,2.98E-10,1.17E-12,6.19E-14,5.94E-14,9.63E-11,4.35E-13,5.23E-14,1.27E-13,3.48E-13,4.85E-14,5.82E-14,1.58E-09,1.97E-13,6.19E-14,6.26E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6858,014:17:21.203,2023/12/20  3:6:45:203 ,21293.80078,2.7358491,1.00E-99,2.96E-10,1.17E-12,5.45E-14,6.21E-14,9.63E-11,4.51E-13,5.48E-14,1.27E-13,3.18E-13,3.34E-14,5.82E-14,1.58E-09,2.03E-13,7.42E-14,8.55E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6859,014:17:28.703,2023/12/20  3:6:52:703 ,38256.66016,5.0847459,1.00E-99,2.97E-10,1.19E-12,5.17E-14,4.14E-14,9.62E-11,3.84E-13,7.49E-14,1.23E-13,3.29E-13,3.34E-14,5.34E-14,1.58E-09,2.10E-13,4.13E-14,7.54E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6860,014:17:36.218,2023/12/20  3:7:0:218 ,33688.69922,4.3283582,1.00E-99,2.98E-10,1.23E-12,4.97E-14,5.28E-14,9.64E-11,4.14E-13,6.71E-14,1.21E-13,3.29E-13,4.16E-14,5.32E-14,1.58E-09,2.03E-13,4.69E-14,9.75E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6861,014:17:43.718,2023/12/20  3:7:7:718 ,33193.27734,4.789916,1.00E-99,2.96E-10,1.18E-12,5.01E-14,4.38E-14,9.63E-11,3.92E-13,5.96E-14,1.21E-13,3.15E-13,4.44E-14,4.83E-14,1.58E-09,2.28E-13,4.76E-14,8.41E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6862,014:17:51.218,2023/12/20  3:7:15:218 ,28014.18359,3.2269504,1.00E-99,2.97E-10,1.22E-12,5.26E-14,5.42E-14,9.65E-11,4.23E-13,5.96E-14,1.15E-13,3.35E-13,3.76E-14,3.92E-14,1.58E-09,1.82E-13,5.64E-14,7.15E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6863,014:17:58.718,2023/12/20  3:7:22:718 ,30501.93164,3.4942086,1.00E-99,2.98E-10,1.20E-12,5.14E-14,3.76E-14,9.60E-11,4.23E-13,6.55E-14,1.14E-13,3.29E-13,3.87E-14,3.99E-14,1.58E-09,1.81E-13,5.18E-14,7.03E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6864,014:18:06.234,2023/12/20  3:7:30:233 ,32310.83789,3.783231,1.00E-99,2.96E-10,1.25E-12,5.72E-14,5.00E-14,9.60E-11,3.98E-13,6.53E-14,1.27E-13,3.52E-13,6.92E-14,5.76E-14,1.58E-09,1.85E-13,4.89E-14,8.32E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6865,014:18:13.750,2023/12/20  3:7:37:750 ,25944.16992,3.2676518,1.00E-99,2.97E-10,1.29E-12,4.93E-14,4.75E-14,9.60E-11,4.36E-13,5.25E-14,1.45E-13,3.18E-13,4.08E-14,5.13E-14,1.58E-09,1.99E-13,6.09E-14,8.13E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6866,014:18:21.250,2023/12/20  3:7:45:250 ,45533.14453,5.4178677,1.00E-99,2.98E-10,1.26E-12,6.54E-14,4.75E-14,9.60E-11,3.99E-13,7.40E-14,1.33E-13,3.17E-13,3.91E-14,4.29E-14,1.58E-09,1.88E-13,3.47E-14,7.35E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6867,014:18:28.765,2023/12/20  3:7:52:765 ,38164.25391,5,1.00E-99,2.97E-10,1.24E-12,6.54E-14,3.88E-14,9.61E-11,4.36E-13,6.61E-14,1.14E-13,3.38E-13,5.14E-14,5.14E-14,1.58E-09,2.07E-13,4.14E-14,9.66E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6868,014:18:36.265,2023/12/20  3:8:0:265 ,32985.38672,4.0083504,1.00E-99,2.97E-10,1.24E-12,5.26E-14,4.97E-14,9.63E-11,3.87E-13,6.14E-14,1.25E-13,3.45E-13,4.67E-14,3.71E-14,1.58E-09,1.92E-13,4.79E-14,6.26E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6869,014:18:43.765,2023/12/20  3:8:7:765 ,31919.19336,4.5050507,1.00E-99,2.97E-10,1.27E-12,7.03E-14,4.91E-14,9.65E-11,3.82E-13,7.13E-14,9.41E-14,3.06E-13,3.49E-14,5.29E-14,1.58E-09,2.23E-13,4.95E-14,9.84E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6870,014:18:51.265,2023/12/20  3:8:15:265 ,30679.61133,3.7087379,1.00E-99,2.98E-10,1.24E-12,6.29E-14,4.76E-14,9.60E-11,3.91E-13,7.24E-14,1.22E-13,3.55E-13,3.65E-14,4.38E-14,1.58E-09,1.91E-13,5.15E-14,7.74E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6871,014:18:58.765,2023/12/20  3:8:22:765 ,27430.55469,3.1597221,1.00E-99,2.97E-10,1.24E-12,5.28E-14,4.46E-14,9.63E-11,4.02E-13,1.04E-13,1.42E-13,3.07E-13,3.76E-14,5.03E-14,1.58E-09,1.82E-13,5.76E-14,7.74E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6872,014:19:06.265,2023/12/20  3:8:30:265 ,27430.55469,3.5069442,1.00E-99,2.97E-10,1.26E-12,6.10E-14,5.91E-14,9.62E-11,3.81E-13,6.28E-14,1.20E-13,3.13E-13,2.92E-14,5.25E-14,1.58E-09,2.02E-13,5.76E-14,6.96E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6873,014:19:13.765,2023/12/20  3:8:37:765 ,34125.26953,4.3628511,1.00E-99,2.98E-10,1.27E-12,5.08E-14,4.34E-14,9.61E-11,4.32E-13,4.80E-14,1.23E-13,3.22E-13,3.77E-14,4.63E-14,1.58E-09,2.02E-13,4.63E-14,7.68E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6874,014:19:21.265,2023/12/20  3:8:45:265 ,23303.83594,2.9056046,1.00E-99,2.97E-10,1.25E-12,5.06E-14,4.32E-14,9.63E-11,3.96E-13,4.26E-14,1.02E-13,3.73E-13,3.03E-14,4.40E-14,1.58E-09,1.97E-13,6.78E-14,5.55E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6875,014:19:28.765,2023/12/20  3:8:52:765 ,28597.45117,3.3515484,1.00E-99,2.97E-10,1.30E-12,5.73E-14,6.68E-14,9.60E-11,4.32E-13,5.65E-14,1.25E-13,3.21E-13,4.36E-14,4.40E-14,1.57E-09,1.84E-13,5.49E-14,8.56E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6876,014:19:36.265,2023/12/20  3:9:0:265 ,25774.87891,3.0505712,1.00E-99,2.98E-10,1.29E-12,6.29E-14,4.13E-14,9.60E-11,4.08E-13,5.97E-14,1.07E-13,2.98E-13,4.36E-14,3.92E-14,1.58E-09,1.87E-13,6.13E-14,7.33E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6877,014:19:43.765,2023/12/20  3:9:7:765 ,26421.40625,2.9765887,1.00E-99,2.98E-10,1.26E-12,4.52E-14,4.93E-14,9.61E-11,4.20E-13,6.08E-14,1.15E-13,2.98E-13,3.02E-14,4.46E-14,1.58E-09,1.78E-13,5.98E-14,6.38E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6878,014:19:51.265,2023/12/20  3:9:15:265 ,25566.34375,2.9935277,1.00E-99,2.97E-10,1.28E-12,4.71E-14,4.10E-14,9.64E-11,4.04E-13,5.87E-14,1.15E-13,3.02E-13,4.35E-14,4.61E-14,1.58E-09,1.85E-13,6.18E-14,9.05E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6879,014:19:58.765,2023/12/20  3:9:22:765 ,28366.24805,3.3752246,1.00E-99,2.97E-10,1.28E-12,5.31E-14,4.17E-14,9.60E-11,4.25E-13,5.87E-14,1.37E-13,3.46E-13,3.70E-14,4.97E-14,1.58E-09,1.88E-13,5.57E-14,6.13E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6880,014:20:06.265,2023/12/20  3:9:30:265 ,25691.05664,3.2357724,1.00E-99,2.98E-10,1.30E-12,5.70E-14,4.75E-14,9.59E-11,4.15E-13,5.95E-14,1.10E-13,3.04E-13,4.27E-14,4.29E-14,1.58E-09,1.99E-13,6.15E-14,8.27E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6881,014:20:13.765,2023/12/20  3:9:37:765 ,31411.53125,3.7574553,1.00E-99,2.96E-10,1.28E-12,6.40E-14,5.18E-14,9.61E-11,4.15E-13,8.23E-14,1.15E-13,3.37E-13,3.34E-14,3.96E-14,1.58E-09,1.89E-13,5.03E-14,7.87E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6882,014:20:21.265,2023/12/20  3:9:45:265 ,23224.85352,2.8106508,1.00E-99,2.97E-10,1.30E-12,4.98E-14,3.66E-14,9.61E-11,4.08E-13,7.39E-14,1.16E-13,3.28E-13,4.83E-14,4.56E-14,1.57E-09,1.90E-13,6.76E-14,6.48E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6883,014:20:28.781,2023/12/20  3:9:52:781 ,31726.9082,4.1967869,1.00E-99,2.97E-10,1.31E-12,5.73E-14,3.66E-14,9.63E-11,4.32E-13,7.52E-14,1.09E-13,3.27E-13,5.29E-14,4.59E-14,1.58E-09,2.09E-13,4.98E-14,7.49E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6884,014:20:36.281,2023/12/20  3:10:0:281 ,31600,3.8799999,1.00E-99,2.96E-10,1.31E-12,5.73E-14,4.33E-14,9.59E-11,4.04E-13,7.16E-14,1.23E-13,3.20E-13,5.16E-14,6.08E-14,1.58E-09,1.94E-13,5.00E-14,7.97E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6885,014:20:43.796,2023/12/20  3:10:7:796 ,21438.26367,2.4287653,1.00E-99,2.96E-10,1.31E-12,5.11E-14,6.13E-14,9.62E-11,4.07E-13,9.29E-14,1.06E-13,3.05E-13,4.22E-14,5.25E-14,1.58E-09,1.79E-13,7.37E-14,8.54E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6886,014:20:51.296,2023/12/20  3:10:15:296 ,26072.60547,3.0198019,1.00E-99,2.96E-10,1.27E-12,4.81E-14,5.97E-14,9.62E-11,3.99E-13,5.35E-14,1.11E-13,3.08E-13,3.76E-14,4.68E-14,1.58E-09,1.83E-13,6.06E-14,8.71E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6887,014:20:58.796,2023/12/20  3:10:22:796 ,20927.1543,2.5695364,1.00E-99,2.98E-10,1.30E-12,5.70E-14,4.83E-14,9.59E-11,4.20E-13,7.07E-14,1.10E-13,3.47E-13,6.02E-14,3.86E-14,1.58E-09,1.94E-13,7.55E-14,8.48E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6888,014:21:06.296,2023/12/20  3:10:30:296 ,33333.33594,3.9702761,1.00E-99,2.97E-10,1.28E-12,7.17E-14,4.95E-14,9.61E-11,4.12E-13,7.65E-14,1.26E-13,3.44E-13,4.97E-14,4.45E-14,1.57E-09,1.87E-13,4.71E-14,8.48E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6889,014:21:13.796,2023/12/20  3:10:37:796 ,33545.64844,3.9278133,1.00E-99,2.97E-10,1.30E-12,6.13E-14,5.97E-14,9.60E-11,4.26E-13,5.94E-14,1.28E-13,3.12E-13,3.65E-14,4.72E-14,1.58E-09,1.85E-13,4.71E-14,8.66E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6890,014:21:21.296,2023/12/20  3:10:45:296 ,28468.46875,3.3333335,1.00E-99,2.97E-10,1.31E-12,4.90E-14,5.67E-14,9.60E-11,3.87E-13,6.68E-14,1.07E-13,3.23E-13,3.34E-14,4.31E-14,1.58E-09,1.85E-13,5.55E-14,5.66E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6891,014:21:28.796,2023/12/20  3:10:52:796 ,30799.21875,3.5867445,1.00E-99,2.96E-10,1.31E-12,4.75E-14,5.03E-14,9.62E-11,3.89E-13,7.51E-14,1.46E-13,3.33E-13,3.79E-14,3.55E-14,1.58E-09,1.84E-13,5.13E-14,7.59E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6892,014:21:36.312,2023/12/20  3:11:0:312 ,28214.28516,3.8214285,1.00E-99,2.96E-10,1.30E-12,5.97E-14,5.77E-14,9.59E-11,3.78E-13,7.27E-14,9.78E-14,3.46E-13,4.42E-14,3.55E-14,1.58E-09,2.14E-13,5.60E-14,9.35E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6893,014:21:43.812,2023/12/20  3:11:7:812 ,28468.46875,3.2972972,1.00E-99,2.98E-10,1.29E-12,5.24E-14,6.74E-14,9.60E-11,4.18E-13,8.15E-14,1.16E-13,3.25E-13,4.42E-14,5.32E-14,1.58E-09,1.83E-13,5.55E-14,7.85E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6894,014:21:51.312,2023/12/20  3:11:15:312 ,32310.83789,3.7423313,1.00E-99,2.97E-10,1.32E-12,4.71E-14,5.06E-14,9.60E-11,4.16E-13,7.03E-14,1.28E-13,3.25E-13,3.85E-14,4.50E-14,1.58E-09,1.83E-13,4.89E-14,7.12E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6895,014:21:58.812,2023/12/20  3:11:22:812 ,31337.32617,4.5309381,1.00E-99,2.96E-10,1.32E-12,6.03E-14,4.07E-14,9.62E-11,4.05E-13,6.61E-14,1.28E-13,3.22E-13,3.66E-14,3.92E-14,1.57E-09,2.27E-13,5.01E-14,8.00E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6896,014:22:06.328,2023/12/20  3:11:30:328 ,29422.71875,3.5567968,1.00E-99,2.98E-10,1.32E-12,6.07E-14,7.60E-14,9.60E-11,4.00E-13,4.38E-14,9.66E-14,3.13E-13,5.67E-14,4.47E-14,1.58E-09,1.91E-13,5.37E-14,8.48E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6897,014:22:13.828,2023/12/20  3:11:37:828 ,26465.66211,2.7973199,1.00E-99,2.98E-10,1.31E-12,5.43E-14,4.78E-14,9.59E-11,4.62E-13,4.38E-14,9.66E-14,3.15E-13,3.67E-14,4.76E-14,1.58E-09,1.67E-13,5.97E-14,7.57E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6898,014:22:21.328,2023/12/20  3:11:45:328 ,28390.59766,3.8155515,1.00E-99,2.97E-10,1.33E-12,6.59E-14,6.29E-14,9.63E-11,4.62E-13,6.09E-14,1.40E-13,3.03E-13,4.00E-14,5.28E-14,1.57E-09,2.11E-13,5.53E-14,7.50E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6899,014:22:28.828,2023/12/20  3:11:52:828 ,21733.15039,2.338377,1.00E-99,2.98E-10,1.34E-12,5.25E-14,5.55E-14,9.63E-11,4.30E-13,6.76E-14,1.12E-13,2.85E-13,3.46E-14,3.72E-14,1.58E-09,1.70E-13,7.27E-14,7.96E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6900,014:22:36.328,2023/12/20  3:12:0:328 ,25525.03906,2.9886913,1.00E-99,2.97E-10,1.31E-12,6.34E-14,5.55E-14,9.58E-11,4.07E-13,7.80E-14,1.07E-13,2.92E-13,5.06E-14,5.40E-14,1.58E-09,1.85E-13,6.19E-14,7.58E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6901,014:22:43.828,2023/12/20  3:12:7:828 ,29400.75,3.7265918,1.00E-99,2.97E-10,1.30E-12,6.34E-14,5.57E-14,9.59E-11,3.71E-13,8.80E-14,1.01E-13,3.08E-13,3.59E-14,3.94E-14,1.57E-09,1.99E-13,5.34E-14,9.09E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6902,014:22:51.343,2023/12/20  3:12:15:343 ,28085.86719,3.3452594,1.00E-99,2.97E-10,1.30E-12,4.82E-14,5.03E-14,9.63E-11,4.18E-13,4.93E-14,1.24E-13,2.93E-13,4.39E-14,3.92E-14,1.57E-09,1.87E-13,5.59E-14,7.04E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6903,014:22:58.843,2023/12/20  3:12:22:843 ,26289.51563,3.061564,1.00E-99,2.97E-10,1.31E-12,6.77E-14,4.21E-14,9.58E-11,3.90E-13,4.96E-14,1.14E-13,2.97E-13,3.52E-14,4.10E-14,1.58E-09,1.84E-13,6.01E-14,7.78E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6904,014:23:06.343,2023/12/20  3:12:30:343 ,27447.55273,3.8286715,1.00E-99,2.98E-10,1.34E-12,4.92E-14,4.37E-14,9.59E-11,3.78E-13,6.39E-14,1.24E-13,2.80E-13,3.78E-14,5.24E-14,1.57E-09,2.19E-13,5.72E-14,8.30E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6905,014:23:13.843,2023/12/20  3:12:37:843 ,33122.36328,4.1561179,1.00E-99,2.96E-10,1.31E-12,5.61E-14,5.04E-14,9.59E-11,3.98E-13,6.48E-14,1.09E-13,2.89E-13,3.55E-14,6.24E-14,1.57E-09,1.97E-13,4.74E-14,8.30E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6906,014:23:21.343,2023/12/20  3:12:45:343 ,33122.36328,4.2827001,1.00E-99,2.97E-10,1.32E-12,5.44E-14,4.34E-14,9.60E-11,3.88E-13,6.17E-14,1.37E-13,2.81E-13,3.96E-14,3.66E-14,1.57E-09,2.03E-13,4.74E-14,9.68E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6907,014:23:28.843,2023/12/20  3:12:52:843 ,28136.20117,3.6379929,1.00E-99,2.98E-10,1.33E-12,4.96E-14,4.46E-14,9.60E-11,4.14E-13,5.53E-14,1.02E-13,2.86E-13,4.57E-14,4.07E-14,1.57E-09,2.03E-13,5.58E-14,7.75E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6908,014:23:36.343,2023/12/20  3:13:0:343 ,26298.1582,3.1658292,1.00E-99,2.96E-10,1.33E-12,4.28E-14,4.93E-14,9.59E-11,4.09E-13,6.45E-14,1.05E-13,3.09E-13,4.45E-14,4.78E-14,1.57E-09,1.89E-13,5.97E-14,6.38E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6909,014:23:43.843,2023/12/20  3:13:7:843 ,27640.8457,3.1866198,1.00E-99,2.97E-10,1.32E-12,5.80E-14,5.67E-14,9.60E-11,4.36E-13,6.45E-14,1.32E-13,3.25E-13,3.55E-14,4.78E-14,1.57E-09,1.81E-13,5.68E-14,8.50E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6910,014:23:51.343,2023/12/20  3:13:15:343 ,24116.74414,3.2411675,1.00E-99,2.97E-10,1.30E-12,5.98E-14,5.63E-14,9.59E-11,3.80E-13,6.87E-14,9.46E-14,2.81E-13,3.55E-14,5.81E-14,1.57E-09,2.11E-13,6.51E-14,7.57E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
6911,014:23:58.843,2023/12/20  3:13:22:843 ,33403.80469,4.0591965,1.00E-99,2.96E-10,1.20E-12,4.91E-14,4.49E-14,9.59E-11,4.13E-13,6.31E-14,1.09E-13,2.81E-13,4.66E-14,6.13E-14,1.58E-09,1.92E-13,4.73E-14,7.45E-14,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99
